Epoch,Loss,Gradient,Gradient_Variance
1,1.4141628747950106,0.8979836,
2,1.4098406992565526,0.8944347,
3,1.3292738467642726,0.84172493,
4,1.3275248839853948,0.83107615,
5,1.2764677664388073,0.7949455,
6,1.348197536361587,0.8351002,
7,1.276238161451966,0.7610813,
8,1.2760632747214236,0.7459093,
9,1.2321535503018837,0.69856113,
10,1.1907428554173247,0.6500515,
11,1.173712210219229,0.62856,
12,1.1371468586813445,0.60160804,
13,1.123522275716654,0.5674725,
14,1.1109334284119077,0.5505007,
15,1.1390194367093587,0.5319761,
16,1.1466917963499765,0.52308357,
17,1.0972293907484607,0.4660912,
18,1.0879005587167176,0.4594474,
19,1.0981727672096369,0.47680137,
20,1.0536490852712346,0.4388448,
21,1.047171537743147,0.43344936,
22,1.0591196356757644,0.37377763,
23,1.0884939015378439,0.39709118,
24,1.0482302720251373,0.35219133,
25,1.0433533433440376,0.3603628,
26,1.0225144412991267,0.40132356,
27,1.0357041271088265,0.2799964,
28,1.0158365018354696,0.30213758,
29,1.0291095484300348,0.28088164,
30,1.058318625507819,0.30002055,
,,,0.14857449
