Epoch,Loss,Gradient,Gradient_Variance
1,1.763911922623454,0.8301096,
2,1.7314893410991175,0.8627507,
3,1.696885631382202,0.8898861,
4,1.6606125395691407,0.9106514,
5,1.6234855267862778,0.92405117,
6,1.5843791699730496,0.93369687,
7,1.5460026057711382,0.9346345,
8,1.5076231548868355,0.92896247,
9,1.4697669831944402,0.9177281,
10,1.4334315016524495,0.9004491,
11,1.3982762296916613,0.8807419,
12,1.364705657361774,0.85324395,
13,1.3334626927123305,0.8236263,
14,1.303740669614501,0.79279447,
15,1.2765376824759724,0.75917923,
16,1.250947894076188,0.7291793,
17,1.2272987619125773,0.70730275,
18,1.2063467890553632,0.67714936,
19,1.1867830764603506,0.6444809,
20,1.1689510405587633,0.6051369,
21,1.1530246197028036,0.57832485,
22,1.1387118792503468,0.5564963,
23,1.1252683047015581,0.50193286,
24,1.1135807018517705,0.49556953,
25,1.103376528530624,0.4875643,
26,1.0931655413950887,0.43001667,
27,1.084738507695338,0.40576133,
28,1.0769257807171322,0.38011396,
29,1.0699852255297817,0.39285338,
30,1.063538624816773,0.3367289,
,,,0.13444015
