Epoch,Loss,Gradient,Gradient_Variance
1,0.6248893033107059,0.27329254,
2,2.0177288904586512,0.8258668,
3,2.016194287745189,0.8224963,
4,0.8059940375929193,0.44117963,
5,0.62291055365959,0.26680353,
6,0.8066326796013521,0.43929297,
7,2.0121252927343383,0.81344485,
8,0.80712866191892,0.4379659,
9,2.0106687348283105,0.8102282,
10,0.8076268972948499,0.43663624,
11,0.8078066920925574,0.43604925,
12,2.008949481563218,0.8063816,
13,2.008293188099326,0.8049682,
14,0.6208727134072018,0.26017797,
15,2.006420059642395,0.8008173,
16,2.0052809961874427,0.79829097,
17,0.809690647314629,0.4312588,
18,0.8100049641092387,0.4302929,
19,0.8102102201270178,0.42964113,
20,0.6191559765794028,0.25448713,
21,0.8104793632051079,0.42885864,
22,0.8105406660365205,0.4286206,
23,0.618945227493725,0.25376227,
24,0.6189032197174608,0.2536352,
25,0.8106903172146265,0.42823958,
26,0.8107023019964852,0.42814085,
27,0.6188313680992475,0.2533756,
28,0.6188205148560985,0.25335386,
29,0.8107515829715235,0.42805234,
30,0.8107403032896641,0.428018,
,,,0.26043582
