Epoch,Loss,Gradient,Gradient_Variance
1,1.5017586129155889,0.8978818,
2,2.0692931247302924,1.2075793,
3,0.9244946541910499,0.57734126,
4,2.060380189304201,1.2013386,
5,2.0562078033857722,1.1983739,
6,1.4854052357859218,0.8813545,
7,0.9163256367318842,0.5641862,
8,0.9145108891758675,0.56102645,
9,1.4764300549232203,0.87222797,
10,1.4737225881003517,0.8693531,
11,1.4710400234222991,0.86629224,
12,1.4682829867152905,0.8630902,
13,1.465043814379608,0.8599165,
14,0.9038652464714768,0.5421677,
15,0.9019005599700384,0.53898716,
16,0.900195694562398,0.53604007,
17,0.8987226671720462,0.5332207,
18,0.8973040211835556,0.5304778,
19,1.4498221617224292,0.8423924,
20,1.4472519113260425,0.83962756,
21,0.8926802228856378,0.52198356,
22,0.8911513079838801,0.5189323,
23,0.8895800686591016,0.51604337,
24,1.4375621295945613,0.8278473,
25,1.9835313851191076,1.1394557,
26,1.9795568449481806,1.1360289,
27,1.4292378717278569,0.8176326,
28,0.88142188441411,0.5059368,
29,1.4232541343996283,0.8099222,
30,0.8777098765198508,0.5033386,
,,,0.295482
