Epoch,Loss,Gradient,Gradient_Variance
1,1.290302531476407,0.76297176,
2,1.5224291143173134,0.8440911,
3,1.5207539754463264,0.84558564,
4,1.7523366702836418,0.9274556,
5,1.517275811282088,0.84862787,
6,1.2825326993789352,0.7692781,
7,1.9793358470415836,1.0138808,
8,1.9772335701324726,1.0158582,
9,1.5101709310194669,0.85458285,
10,2.2052043799939294,1.1017274,
11,1.7386372460725275,0.9396539,
12,1.7366051234114295,0.9413651,
13,1.7345610132335958,0.9430603,
14,1.7325051846076058,0.9447402,
15,1.9618266120586898,1.0295992,
16,1.265959248348514,0.781111,
17,1.726278108975368,0.94966894,
18,1.7242222920006616,0.9512441,
19,1.4914905748731178,0.86857355,
20,1.4895888571944877,0.8698643,
21,1.9482761301123768,1.0406046,
22,1.7158932849854722,0.9573649,
23,1.4838522966459957,0.87360424,
24,1.7116207442304392,0.9603431,
25,1.4799518151653088,0.87602043,
26,1.2486595158960492,0.79116064,
27,1.7051995114156169,0.9646139,
28,1.2451730052464258,0.79290545,
29,1.4721891641225344,0.8805296,
30,1.698854039124079,0.9685979,
,,,0.07230183
