Epoch,Loss,Gradient,Gradient_Variance
1,1.4519302676546795,0.911649,
2,1.4506413241369964,0.9119705,
3,1.4493514561154122,0.9122838,
4,1.448061405293239,0.91258985,
5,1.4467709189107634,0.91288817,
6,1.4454801997977949,0.9131794,
7,1.4441881890153463,0.9134618,
8,1.4428960782511975,0.913737,
9,1.4416038246633016,0.91400516,
10,1.4403115667374051,0.91426635,
11,1.4390178427417453,0.91451824,
12,1.437724165951461,0.91476345,
13,1.4364302128221516,0.9150013,
14,1.4351360385989025,0.91523165,
15,1.433840661315949,0.91545343,
16,1.4325452326908668,0.9156682,
17,1.431250104419922,0.9158764,
18,1.4299543422622474,0.9160766,
19,1.4286580360925092,0.91626906,
20,1.427360482253831,0.9164525,
21,1.4260638494138413,0.9166305,
22,1.4247662648387198,0.9167999,
23,1.4234685139141192,0.91696215,
24,1.42217051649136,0.9171168,
25,1.4208720250293085,0.9172638,
26,1.4195738953121653,0.9174041,
27,1.418274562168491,0.9175358,
28,1.4169754606807363,0.9176605,
29,1.415676551446596,0.9177784,
30,1.414376708474973,0.9178879,
,,,3.5286173e-06
