
Epoch,Loss,Gradient,Gradient_Variance
1,0.9723674648982361,0.52208704,
2,0.9716439044725261,0.520482,
3,0.9709225441657812,0.5188767,
4,0.9702037564274034,0.51727235,
5,0.9694871972791946,0.51566774,
6,0.9687730679222181,0.5140637,
7,0.9680614039228145,0.5124601,
8,0.9673522367917279,0.5108572,
9,0.9666455330253504,0.50925505,
10,0.9659415000377608,0.5076539,
11,0.9652399838344853,0.50605345,
12,0.9645410779903782,0.50445414,
13,0.9638448621088466,0.502856,
14,0.9631513596712851,0.50125915,
15,0.9624604661543886,0.49966344,
16,0.9617724008444158,0.4980694,
17,0.9610870476491257,0.49647662,
18,0.9604044768770188,0.49488547,
19,0.9597247718417862,0.49329636,
20,0.9590479323050648,0.49170893,
21,0.9583738901106912,0.49012336,
22,0.9577027239199634,0.48853964,
23,0.9570344524323087,0.4869581,
24,0.956369107318349,0.48537862,
25,0.9557067367419103,0.48380157,
26,0.9550472227695962,0.48222643,
27,0.9543906573923188,0.4806536,
28,0.9537371549697387,0.4790836,
29,0.9530865150918788,0.4775156,
30,0.9524388865970423,0.4759504,
,,,0.00018989349
