Epoch,Loss,Gradient,Gradient_Variance
1,1.7547522225175618,0.53274566,
2,1.7539987439996798,0.53501755,
3,1.753242670180872,0.5372849,
4,1.7524829365991377,0.5395474,
5,1.7517191305722768,0.54180485,
6,1.750952818884872,0.54405844,
7,1.7501825753987486,0.5463073,
8,1.7494098788834964,0.54855263,
9,1.7486323393261187,0.5507931,
10,1.7478513606616597,0.55302966,
11,1.7470670418255356,0.55526257,
12,1.7462784185263314,0.5574912,
13,1.7454864929291845,0.5597165,
14,1.7446912186027281,0.5619384,
15,1.7438911364544165,0.5641563,
16,1.743088070830512,0.56637114,
17,1.7422796175030502,0.5685818,
18,1.7414683640686348,0.5707898,
19,1.740652958446299,0.57299453,
20,1.7398332194876354,0.5751959,
21,1.7390097833902052,0.5773941,
22,1.7381820061155333,0.57958925,
23,1.7373498738118978,0.5817811,
24,1.7365142659951853,0.5839704,
25,1.7356736386619847,0.58615613,
26,1.734829344626805,0.5883391,
27,1.7339803134184513,0.5905189,
28,1.7331264331298317,0.59269524,
29,1.732269844672146,0.5948697,
30,1.7314082362868375,0.5970406,
,,,0.00036796386
