Epoch,Loss,Gradient,Gradient_Variance
1,1.0889720867123103,0.7159715,
2,1.0879619589353282,0.7145721,
3,1.0869538500583513,0.7131698,
4,1.0859479137160297,0.711765,
5,1.0849438251242816,0.7103568,
6,1.0839422233864544,0.7089469,
7,1.0829425860045943,0.7075337,
8,1.0819451771214574,0.70611805,
9,1.0809500573928617,0.7047002,
10,1.0799571648790343,0.7032797,
11,1.0789665329339495,0.7018568,
12,1.0779784383725746,0.7004321,
13,1.0769927921974076,0.6990054,
14,1.076009429615317,0.69757634,
15,1.0750285346609876,0.69614524,
16,1.0740500111209663,0.6947118,
17,1.0730743249674466,0.6932774,
18,1.0721008819518234,0.6918403,
19,1.0711301800787574,0.69040215,
20,1.0701618393226517,0.68896157,
21,1.0691964460343557,0.68752027,
22,1.068233687973428,0.68607736,
23,1.0672732529575966,0.68463194,
24,1.0663159666159274,0.68318653,
25,1.0653609507080926,0.6817384,
26,1.064409162897179,0.68029046,
27,1.0634596466377517,0.67883974,
28,1.0625131169042232,0.6773885,
29,1.0615696356793711,0.6759369,
30,1.0606284713280354,0.674483,
,,,0.00015352086
