Epoch,Loss,Gradient,Gradient_Variance
1,2.234967175944991,0.43723646,
2,1.469497663242046,0.35135862,
3,1.468144733286035,0.35722265,
4,1.4668127650201666,0.36286822,
5,1.465484715099812,0.3683789,
6,2.226462638616891,0.47369465,
7,1.4626132444859357,0.37996045,
8,1.4610852168262234,0.38594946,
9,1.4596581937759876,0.39139283,
10,2.2189194215534216,0.5032713,
11,2.2169580494917387,0.5105771,
12,1.4548461755862234,0.40908334,
13,2.2125845364022814,0.5264366,
14,2.2103909440703813,0.53412896,
15,1.4496017706178332,0.4271724,
16,2.963713850224568,0.6666713,
17,2.203257933343491,0.5581592,
18,1.4438950061698794,0.4456261,
19,2.198136377409256,0.57454574,
20,2.1956165687553364,0.5823462,
21,1.437764951281075,0.46425137,
22,1.4356354773136575,0.47046006,
23,1.433626217077079,0.4761674,
24,1.4316263564897886,0.4817367,
25,2.182501377640361,0.6206493,
26,1.4274513315855195,0.49305746,
27,2.928943801755652,0.77189475,
28,1.422914672195511,0.5048793,
29,2.17122143933471,0.6507713,
30,2.168127330656785,0.6586587,
,,,0.03598252
