Epoch,Loss,Gradient,Gradient_Variance
1,1.6170255289829167,0.93500894,
2,1.5802776310632902,0.9426306,
3,1.5443261961363797,0.9420713,
4,1.5076344001593316,0.9376263,
5,1.471229743065306,0.9286649,
6,1.4364659333845677,0.9127333,
7,1.4023582726106747,0.8912648,
8,1.3695349021066223,0.86755216,
9,1.3381110130303988,0.84066975,
10,1.3087744136967752,0.8111875,
11,1.2813729239345732,0.77870554,
12,1.2553923277353964,0.7455157,
13,1.2323392525019277,0.71954983,
14,1.2100481225795336,0.6974699,
15,1.1905978734233107,0.6397116,
16,1.1718049468459575,0.61845154,
17,1.155264282408968,0.60584795,
18,1.1401572293701225,0.5469868,
19,1.1270449130213096,0.540131,
20,1.114312608101237,0.518701,
21,1.1033166351994754,0.5047854,
22,1.0934315905292054,0.45820135,
23,1.0845407163388492,0.4245914,
24,1.0763289423291669,0.3850812,
25,1.0691281555481171,0.37928677,
26,1.0628296935371948,0.40269712,
27,1.0566300674349736,0.38617092,
28,1.0517582515387363,0.39708358,
29,1.0466924080484634,0.30908728,
30,1.0424093933775427,0.2827779,
,,,0.14066082
