Epoch,Loss,Gradient,Gradient_Variance
1,0.8769785501350832,0.525776,
2,1.5698595819073708,1.1031089,
3,1.5676863876524172,1.1050705,
4,1.565326469875957,1.107171,
5,0.8734132048790545,0.5318473,
6,1.560624346649909,1.1112683,
7,1.5583139883638208,1.1132505,
8,0.8706226049748762,0.5365509,
9,3.8116827391794494,1.7902551,
10,3.807907206765672,1.7941583,
11,1.5488327459072335,1.1211203,
12,0.8668320213249449,0.54288596,
13,0.8658913259786407,0.5443954,
14,0.8650418765897863,0.54575807,
15,1.5400411261758058,1.1280396,
16,1.5380446290705798,1.1295693,
17,1.535922688455247,1.1311741,
18,0.8618239188958263,0.55107003,
19,0.8609788181123296,0.5524059,
20,3.7732388163475106,1.8281729,
21,0.859405425474383,0.5549925,
22,1.5254190281014504,1.138808,
23,1.5232764705067505,1.1403098,
24,1.5210287395880777,1.1418636,
25,1.5186926372562897,1.1434534,
26,1.516283501007953,1.1450685,
27,1.5138128821510295,1.1466997,
28,0.8531626174980452,0.56502527,
29,0.8522301436479189,0.5664433,
30,3.7363578445386123,1.8611519,
,,,0.40668043
