Epoch,Loss,Gradient,Gradient_Variance
1,1.0453202534698949,0.34578687,
2,1.0392013460260139,0.28472656,
3,1.0337788450689827,0.27590856,
4,1.0288282862968205,0.29123247,
5,1.0251967049060466,0.2260581,
6,1.0214831659479027,0.27170277,
7,1.0185436641547205,0.21181665,
8,1.016218559242764,0.22033605,
9,1.0139334628889187,0.1734999,
10,1.0121737894280487,0.15865506,
11,1.0105372495153144,0.20493731,
12,1.009188525689717,0.20981137,
13,1.0079823480440124,0.1565268,
14,1.0069737430335617,0.1905737,
15,1.0060547765854237,0.17263895,
16,1.005309329229097,0.2002809,
17,1.0045502409999585,0.19149767,
18,1.0038792395985892,0.13166766,
19,1.0034865436015887,0.15145302,
20,1.0028921580567463,0.12678735,
21,1.0024953257293892,0.19157715,
22,1.0021117725132729,0.13916726,
23,1.0017455809998201,0.16286287,
24,1.001540859403597,0.12552692,
25,1.0013099122428828,0.14725389,
26,1.0009871027796693,0.14433154,
27,1.0007436080191459,0.13856009,
28,1.0004876449648201,0.13479878,
29,1.0003499709866543,0.15639237,
30,1.000247550842457,0.13574871,
,,,0.022889724
