Epoch,Loss,Gradient,Gradient_Variance
1,1.858574373499481,1.1051081,
2,1.6337893399513623,1.0108937,
3,1.854209077127091,1.1072388,
4,1.4075644649587158,0.9167981,
5,1.849833092519815,1.1092935,
6,1.8476535480534784,1.110287,
7,1.402133832683908,0.91844445,
8,2.28622165330622,1.3054596,
9,1.1772694450929808,0.8225827,
10,1.617875336913809,1.0169646,
11,1.8368665381774534,1.114879,
12,1.393267127751128,0.92076063,
13,1.6120262736336661,1.0188677,
14,1.389709553332333,0.92155325,
15,1.3879257276603485,0.92192185,
16,1.3861506275575821,0.9222676,
17,1.6041659373589452,1.0211319,
18,1.6021950761927781,1.021646,
19,1.600193191060315,1.0221469,
20,1.3789644398673848,0.92345655,
21,1.815129948983111,1.1224756,
22,1.3752713348493297,0.9239389,
23,1.3733902665044395,0.92415357,
24,1.808320786364273,1.1243854,
25,1.1514664876897736,0.8242631,
26,1.8037409607352652,1.1255434,
27,1.5836671106313707,1.0254389,
28,1.5815395627176128,1.0257548,
29,1.5793919284932771,1.0260489,
30,1.3600830587910078,0.92502093,
,,,0.11424606
