Epoch,Loss,Gradient,Gradient_Variance
1,0.8348795483483501,0.044165097,
2,0.8348314871731298,0.04340633,
3,0.8347843233032326,0.042651784,
4,0.8347380781749422,0.041901816,
5,0.834692754826042,0.04115668,
6,0.834648354563313,0.04041655,
7,0.8346048936734932,0.039681844,
8,0.8345623659936559,0.038952664,
9,0.834520782443151,0.03822933,
10,0.8344801477957069,0.037512094,
11,0.8344404572968879,0.03680111,
12,0.8344017140920433,0.036096692,
13,0.8343639172471632,0.035398956,
14,0.8343270590083961,0.03470811,
15,0.8342911449587769,0.03402446,
16,0.8342561659637581,0.03334797,
17,0.8342221170569241,0.032679044,
18,0.8341889929093033,0.03201775,
19,0.8341567838920382,0.031364106,
20,0.8341254862029635,0.030718518,
21,0.8340950835481401,0.030080749,
22,0.8340655734110564,0.029451223,
23,0.8340369414957194,0.028829986,
24,0.8340091706173788,0.028216947,
25,0.833982256032388,0.027612377,
26,0.8339561805480796,0.027016217,
27,0.8339309308831205,0.026428435,
28,0.8339064957135097,0.025849398,
29,0.8338828572873299,0.02527891,
30,0.8338599994845873,0.024716986,
,,,3.3959288e-05
