Epoch,Loss,Gradient,Gradient_Variance
1,1.498033101047172,0.9266008,
2,1.4968742318208363,0.92722464,
3,1.4957138123198774,0.9278421,
4,1.4945531138021797,0.9284542,
5,1.49339079493849,0.92906004,
6,1.4922265984218974,0.9296584,
7,1.4910617245831157,0.9302513,
8,1.4898951422609537,0.93083745,
9,1.4887270179506515,0.93141705,
10,1.4875577244642217,0.93199027,
11,1.4863871526060668,0.93255734,
12,1.4852147863070009,0.93311745,
13,1.484040947549509,0.9336708,
14,1.4828656339943078,0.9342177,
15,1.4816895219106083,0.9347592,
16,1.480511301451523,0.935293,
17,1.4793324073234082,0.9358214,
18,1.4781520597041673,0.9363434,
19,1.4769697495000156,0.936858,
20,1.4757858190864521,0.9373658,
21,1.4746016389129923,0.93786865,
22,1.4734145159521301,0.9383629,
23,1.4722265656294173,0.9388514,
24,1.471037750004287,0.9393343,
25,1.4698469311945612,0.9398095,
26,1.46865496726904,0.9402787,
27,1.467461308982166,0.9407407,
28,1.4662661291642394,0.9411961,
29,1.4650694875107593,0.9416447,
30,1.463872385282665,0.942088,
,,,2.1424241e-05
