Epoch,Loss,Gradient,Gradient_Variance
1,2.021185725721492,0.30134064,
2,1.5108205837438902,0.26013663,
3,1.7649384826358778,0.2874813,
4,1.7642400075193754,0.29180226,
5,2.0181575336736013,0.3202591,
6,1.7627801941182033,0.30060655,
7,2.0165304669059645,0.3299175,
8,1.7612364858309635,0.30960864,
9,2.2692005435469214,0.36533254,
10,1.7596146699635697,0.31874818,
11,2.0130167749966947,0.34974337,
12,2.01208370651467,0.35478777,
13,1.7570243316253873,0.3327408,
14,2.010147207644141,0.36501065,
15,1.5012451809724818,0.31426093,
16,1.500383330380247,0.318605,
17,1.7533200574418006,0.35161364,
18,2.2598158028300324,0.41448843,
19,2.005031685235049,0.39049566,
20,1.4968178739614,0.33584803,
21,1.7493358161656483,0.37062275,
22,1.7482905980225227,0.37541527,
23,2.2538230208507484,0.44253466,
24,2.2525456422804435,0.4482375,
25,2.2512177657028656,0.45407206,
26,1.9968274059672488,0.42756763,
27,1.9955154121931395,0.433133,
28,2.2469910103545363,0.4720416,
29,1.9928103920631133,0.44432414,
30,1.7388081591933615,0.41574416,
,,,0.009958652
