Epoch,Loss,Gradient,Gradient_Variance
1,1.9427655387462457,0.4536038,
2,1.9226355551064396,0.52296734,
3,1.8983569057007148,0.59142697,
4,1.8691739267439276,0.65888965,
5,1.8358600741683075,0.7211921,
6,1.797973927496359,0.77840966,
7,1.757610840205013,0.8253548,
8,1.7137341789713472,0.8648059,
9,1.6688388028645427,0.8926453,
10,1.6228371389555936,0.9109291,
11,1.5768233328348762,0.91891426,
12,1.5314324338922438,0.9180923,
13,1.4883012338946493,0.90736264,
14,1.4462392968880422,0.8907074,
15,1.4062977856586765,0.8695254,
16,1.3691105354144297,0.84212786,
17,1.334686424166988,0.81168735,
18,1.3024327978841406,0.7822,
19,1.274012675666105,0.74178016,
20,1.2468482153900473,0.71376234,
21,1.2223422524463743,0.6934963,
22,1.2010543844183128,0.6338157,
23,1.181017094352191,0.608563,
24,1.1634653838255764,0.56426984,
25,1.1471294488729746,0.5658117,
26,1.133323818764933,0.5169869,
27,1.1203499598913982,0.49304542,
28,1.1086563773926033,0.4588433,
29,1.0983478750259175,0.43451402,
30,1.0891230603002515,0.4442787,
,,,0.10521766
