Epoch,Loss,Gradient,Gradient_Variance
1,1.7397411231200737,0.5756432,
2,1.738929824006058,0.5778064,
3,1.7381156059090408,0.5799645,
4,1.7372983227116874,0.5821177,
5,1.7364779199332279,0.5842659,
6,1.735654078893259,0.5864091,
7,1.7348273171201767,0.58854777,
8,1.733996733338892,0.5906815,
9,1.7331628862872803,0.5928107,
10,1.7323262757267621,0.59493583,
11,1.731484678673022,0.5970556,
12,1.730640206231237,0.5991715,
13,1.7297933474925404,0.60128397,
14,1.7289407622225197,0.6033909,
15,1.7280853052843346,0.6054941,
16,1.7272265130564886,0.6075936,
17,1.7263632842988497,0.60968846,
18,1.7254961813492509,0.61177945,
19,1.7246264140144378,0.6138672,
20,1.7237520490214344,0.61595076,
21,1.7228740793905581,0.6180305,
22,1.72199167452506,0.62010616,
23,1.7211062604675371,0.6221786,
24,1.7202165447036244,0.6242471,
25,1.7193225506930279,0.62631166,
26,1.718424092391177,0.62837213,
27,1.7175220472308972,0.63042927,
28,1.7166164338045728,0.63248295,
29,1.7157060585691901,0.6345324,
30,1.7147926454639464,0.636579,
,,,0.0003305674
