Epoch,Loss,Gradient,Gradient_Variance
1,1.7921944172162125,0.68556654,
2,1.625306875966584,0.6547334,
3,1.7828505590837689,0.7023436,
4,1.616369614414672,0.6701423,
5,2.0966922274277886,0.7993571,
6,1.7685663922722632,0.7260769,
7,1.9244469427778672,0.7759773,
8,1.597738811656502,0.6992444,
9,1.91374385585372,0.7920985,
10,1.587821801716394,0.7133608,
11,1.9025867394451041,0.80802697,
12,1.7375164858880567,0.7708786,
13,1.8911148915462654,0.82331467,
14,1.7264122323198166,0.784914,
15,1.5619897380891063,0.7457581,
16,1.8731181615185677,0.84541637,
17,1.7094426128978348,0.80451137,
18,1.8611678216637109,0.85861933,
19,1.697577692209404,0.81696576,
20,1.8484789217344173,0.87179375,
21,1.6854675309062412,0.82867956,
22,1.8356142547094325,0.884052,
23,1.829111771715943,0.8898058,
24,1.8223995147172007,0.8955334,
25,1.8155371660566075,0.9011752,
26,1.8085661130438797,0.9066973,
27,1.6474452564185067,0.8591549,
28,1.4873494179214921,0.80998963,
29,1.6343261133028388,0.8679098,
30,1.9345192867108387,0.97953,
,,,0.05384179
