Epoch,Loss,Gradient,Gradient_Variance
1,1.8905141664951466,0.72262025,
2,1.399373367990059,0.6100858,
3,1.3977930017945512,0.6128455,
4,1.6405634875123125,0.6741885,
5,1.394701730833696,0.61813605,
6,1.6371563330521262,0.6800924,
7,1.8792998902559763,0.7426774,
8,1.6336759932733087,0.685984,
9,2.118986846883762,0.8095977,
10,1.630067774226027,0.6919476,
11,2.1146771630948016,0.8169262,
12,1.6263583634944354,0.6979282,
13,1.8673659340102746,0.7625892,
14,2.108036945118905,0.82789373,
15,1.6206563865654249,0.70683646,
16,1.618714745442063,0.70979464,
17,1.6167796701099495,0.71270263,
18,1.8568956458264252,0.77893245,
19,1.8547819701179753,0.7821102,
20,1.3692462418761449,0.65720296,
21,1.850500722810814,0.7884259,
22,1.6070164044678772,0.7268113,
23,2.0873942381426125,0.8596139,
24,2.3260468179999587,0.92836887,
25,1.8418173263608053,0.8007566,
26,1.5989180073455342,0.7378274,
27,1.8372654125374788,0.80696803,
28,1.8349963395630786,0.8100028,
29,1.8327102131617046,0.81301934,
30,1.830407408651014,0.8160161,
,,,0.039214965
