Epoch,Loss,Gradient,Gradient_Variance
1,1.4382530622790597,0.93213457,
2,1.4369949835252107,0.9323967,
3,1.4357355716710816,0.93265057,
4,1.4344761583006447,0.93289787,
5,1.433216289284709,0.93313795,
6,1.4319559956512775,0.9333711,
7,1.4306950083086285,0.9335967,
8,1.4294332360652042,0.93381476,
9,1.4281711629888862,0.934026,
10,1.4269086203890822,0.93423,
11,1.4256461759273031,0.9344277,
12,1.424382130636401,0.93461657,
13,1.4231181496739218,0.93479884,
14,1.4218536734454652,0.934974,
15,1.4205883726030812,0.9351416,
16,1.4193232873402455,0.9353029,
17,1.418057493742854,0.93545663,
18,1.4167909700246832,0.93560266,
19,1.415524284797727,0.9357419,
20,1.414256985460378,0.93587357,
21,1.4129892623155493,0.9359982,
22,1.4117214814078445,0.9361161,
23,1.4104528700804657,0.9362263,
24,1.4091841365717526,0.9363295,
25,1.4079149644367355,0.93642545,
26,1.4066454031136286,0.93651426,
27,1.4053750552225146,0.9365951,
28,1.4041051958433364,0.9366701,
29,1.4028342303462285,0.9367368,
30,1.401563446941511,0.93679696,
,,,1.994262e-06
