Epoch,Loss,Gradient,Gradient_Variance
1,1.7833198431400703,0.43591255,
2,1.7828589632173717,0.43780255,
3,1.782395862479247,0.43969795,
4,1.781927172289599,0.44159746,
5,1.781455523983623,0.44350234,
6,1.780980156946476,0.44541237,
7,1.7804995010538693,0.44732705,
8,1.7800158516835445,0.44924763,
9,1.779527948999961,0.45117363,
10,1.7790359264142772,0.45310533,
11,1.7785392915921678,0.4550427,
12,1.7780380427755063,0.45698577,
13,1.7775327051944656,0.4589352,
14,1.7770225095308083,0.46089068,
15,1.7765086517007982,0.46285293,
16,1.7759893602668049,0.46482134,
17,1.7754656515427463,0.46679652,
18,1.774936080626058,0.46877795,
19,1.7744027139923133,0.47076672,
20,1.7738644076387786,0.47276253,
21,1.773320278823099,0.47476494,
22,1.7727717296310448,0.4767748,
23,1.7722171829742948,0.47879148,
24,1.771657751005745,0.4808156,
25,1.771092856731349,0.4828471,
26,1.7705231211455246,0.4848862,
27,1.7699469382640614,0.4869322,
28,1.769365858308075,0.48898596,
29,1.7687786213092032,0.49104697,
30,1.7681862060851248,0.4931157,
,,,0.0002911152
