Epoch,Loss,Gradient,Gradient_Variance
1,1.147043157472049,0.7613709,
2,1.1438836940517854,0.7611732,
3,1.1410623322015505,0.76070976,
4,1.1381635830049646,0.7602639,
5,1.135136461489772,0.7599051,
6,1.1323779008030241,0.7593081,
7,1.1296126395256605,0.75866103,
8,1.1266949123618992,0.75809455,
9,1.1240816324101826,0.75722027,
10,1.1212280866423858,0.7564945,
11,1.1183184290490165,0.75579125,
12,1.1154288797071756,0.7550411,
13,2.419182168849576,1.3172979,
14,1.761784603360083,1.0355911,
15,1.7573962144306812,1.0353754,
16,1.7530064819962512,1.0350143,
17,1.0998665246086199,0.74975544,
18,1.7440004129519224,1.0343438,
19,1.7396881289684991,1.0338618,
20,1.0907922919805408,0.7455402,
21,2.3747145960948117,1.3209071,
22,1.726738703038486,1.0319318,
23,1.7221104748840148,1.0312747,
24,1.078087105854649,0.739516,
25,2.3523263974222814,1.3207935,
26,1.0717244189580664,0.7363176,
27,2.341336761055613,1.3203148,
28,1.0656232082554093,0.73279923,
29,1.6965082970837908,1.0252801,
30,1.6922683041381752,1.0242454,
,,,0.22802156
