Epoch,Loss,Gradient,Gradient_Variance
1,0.9392670631615011,0.39533123,
2,1.717112030056441,0.88900703,
3,1.7149200915946403,0.8925513,
4,1.7125663598763947,0.89631367,
5,0.9353343184916507,0.40328217,
6,1.7078698110169692,0.9036902,
7,0.9333116683284549,0.40729746,
8,0.9323261772538799,0.4092252,
9,4.04526614468701,1.4283952,
10,1.699085663835081,0.91705894,
11,0.9294666640260419,0.41483355,
12,0.9284848981999125,0.4167145,
13,0.9275754635137696,0.41845036,
14,0.9267234685398388,0.42007235,
15,0.9259163378965926,0.4216041,
16,0.9251444136786942,0.42306477,
17,0.9243999014017475,0.42446965,
18,1.6836328209644764,0.9392618,
19,0.9229049402514571,0.4273151,
20,1.67990896767777,0.944381,
21,1.677877966663985,0.9471375,
22,1.6756443297219263,0.9501381,
23,0.9192943466693991,0.43409967,
24,0.9182867503699206,0.4359353,
25,1.668813950377349,0.95910513,
26,3.990774787857858,1.5121111,
27,1.6639510309342427,0.9653288,
28,3.982355665143992,1.5240661,
29,1.6582909826165206,0.9723879,
30,1.6553092130771274,0.9760282,
,,,0.27342156
