Epoch,Loss,Gradient,Gradient_Variance
1,2.004401208967014,0.9566183,
2,1.2888981387044651,0.7351506,
3,1.2866682731185353,0.73728323,
4,1.2843647340747808,0.7395411,
5,1.992766470816606,0.9695166,
6,1.2799439658566778,0.74352527,
7,1.27768569570404,0.74546164,
8,1.2754378523400012,0.7473445,
9,1.2729983328917474,0.7495015,
10,1.2708211904872184,0.75119716,
11,1.268421173674245,0.7531884,
12,1.2662679858962458,0.7547361,
13,1.968626238548972,0.9935761,
14,1.9654675152221939,0.99643975,
15,1.962057503875812,0.9994979,
16,1.2561935750608306,0.76206875,
17,1.2535017036870242,0.76389176,
18,3.35294242870131,1.4942007,
19,1.2481189974741242,0.7673931,
20,1.2454515429667612,0.7689293,
21,1.9408805034923553,1.0169646,
22,1.2400425131752162,0.7721316,
23,1.237283763049817,0.7737588,
24,1.234845312210332,0.77494985,
25,1.9271121033128384,1.027119,
26,1.2297319732109226,0.777498,
27,1.9201932083224083,1.031824,
28,1.2244320709494667,0.7799317,
29,1.9130617608518232,1.036415,
30,1.218769652061492,0.78253263,
,,,0.16047715
