Epoch,Loss,Gradient,Gradient_Variance
1,1.7792796326711198,0.81854707,
2,1.7483770908305507,0.8536307,
3,1.7158816418851475,0.8825417,
4,1.680590815548334,0.9078692,
5,1.643874560507751,0.92598474,
6,1.6054201675513595,0.93794817,
7,1.5658674713112455,0.9440716,
8,1.5271302321226905,0.9408767,
9,1.488218893504026,0.93130106,
10,1.4502966455122284,0.9163436,
11,1.4137420903644653,0.89682424,
12,1.378664646865934,0.87232906,
13,1.3455475687375515,0.8472571,
14,1.3149199275330707,0.8113822,
15,1.2854165355146032,0.7792386,
16,1.2596942213988176,0.74651057,
17,1.2345127889869134,0.70908713,
18,1.2122699682518898,0.67752427,
19,1.1921544251314087,0.6362622,
20,1.173254055868134,0.6165034,
21,1.1568607684315582,0.5812734,
22,1.1417288249084736,0.56793755,
23,1.1278654816455502,0.50822127,
24,1.1156078510370802,0.5169275,
25,1.1047485666545545,0.48385075,
26,1.0948165928980744,0.49072447,
27,1.0857636215977944,0.40299836,
28,1.0778704538930326,0.45908022,
29,1.0704963412765176,0.39821598,
30,1.0641933445148195,0.33710873,
,,,0.13399449
