Epoch,Loss,Gradient,Gradient_Variance
1,1.8983017103090976,0.38620362,
2,1.8977541254505224,0.38875258,
3,1.8972024382700696,0.391298,
4,1.896647312377981,0.39384037,
5,1.8960887489971037,0.39638004,
6,1.8955265004702664,0.39891714,
7,1.8949594866403612,0.40145144,
8,1.8943895682398182,0.403984,
9,1.8938144951803408,0.40651405,
10,1.8932357846466437,0.40904263,
11,1.8926529446747091,0.4115695,
12,1.8920654938425996,0.41409495,
13,1.8914746740652597,0.41661933,
14,1.890878990361926,0.41914263,
15,1.8902790257362683,0.42166504,
16,1.889674579234725,0.4241866,
17,1.8890652005871003,0.42670736,
18,1.888452224879897,0.429228,
19,1.8878340314167843,0.4317481,
20,1.8872112205908749,0.43426785,
21,1.8865834616281851,0.4367873,
22,1.8859516642110692,0.43930703,
23,1.8853148183738715,0.44182655,
24,1.8846730582247853,0.44434622,
25,1.8840261690182065,0.4468658,
26,1.8833747995526158,0.44938585,
27,1.8827187020124214,0.45190623,
28,1.8820571755758833,0.4544265,
29,1.88139087964306,0.45694733,
30,1.8807194385523405,0.45946833,
,,,0.00047750678
