Epoch,Loss,Gradient,Gradient_Variance
1,1.578523549543271,0.8691009,
2,1.5775486448676619,0.87012833,
3,1.5765715949278019,0.87115175,
4,1.5755927482955936,0.8721714,
5,1.5746103345323965,0.8731856,
6,1.573626897138234,0.8741972,
7,1.5726403157753097,0.8752036,
8,1.5716511674964713,0.8762056,
9,1.570659575588804,0.8772035,
10,1.5696656956175945,0.8781972,
11,1.5686696296066251,0.87918735,
12,1.5676704488293527,0.8801724,
13,1.566669128589978,0.88115376,
14,1.565665528903935,0.88213116,
15,1.5646591796797271,0.8831041,
16,1.5636496851380965,0.88407224,
17,1.5626381254666508,0.88503665,
18,1.561623648406915,0.88599664,
19,1.5606061666794424,0.8869517,
20,1.559586426475329,0.8879031,
21,1.5585639679273715,0.88885015,
22,1.5575388989617476,0.889793,
23,1.5565106349883029,0.8907307,
24,1.5554798569465262,0.8916645,
25,1.5544460395519646,0.8925936,
26,1.55340931259449,0.89351803,
27,1.552370519423673,0.8944388,
28,1.5513276830646552,0.89535356,
29,1.5502827939722075,0.8962649,
30,1.5492351192851148,0.89717174,
,,,7.0240145e-05
