Epoch,Loss,Gradient,Gradient_Variance
1,1.4408888043810333,0.86937094,
2,1.4386189072760107,0.87004256,
3,1.4363571871406569,0.87068224,
4,1.6590189718115678,0.9600873,
5,1.8812011904518284,1.0499547,
6,1.4295256726970353,0.8724481,
7,1.6514492280218536,0.9625128,
8,1.8729129038679297,1.0530254,
9,1.8701374149314847,1.053992,
10,1.420317539736902,0.87444293,
11,1.6412682731633184,0.9653647,
12,2.084818302467853,1.1474284,
13,1.8590010992162092,1.0575627,
14,1.6336348735371318,0.9671972,
15,1.6310612485389866,0.9677566,
16,1.4064292281461521,0.8766224,
17,1.6259567825559904,0.9687779,
18,1.1802617556025687,0.78500545,
19,1.620955996384366,0.96966755,
20,1.8396424634744455,1.0626054,
21,1.8369286343798008,1.0632005,
22,1.1722351730686036,0.7847988,
23,1.6110112446175155,0.9711124,
24,1.388375621252237,0.8779853,
25,1.8260307632216213,1.0652921,
26,1.3839240399922697,0.87806606,
27,1.6011306814497703,0.9721242,
28,1.3794364540125665,0.878049,
29,1.377196870647459,0.8780037,
30,1.5937221147861926,0.9726069,
,,,0.08033894
