Epoch,Loss,Gradient,Gradient_Variance
1,1.764181330015763,0.7414699,
2,1.7632213167453419,0.743045,
3,1.7622586596243712,0.7446146,
4,1.7612936117435187,0.7461795,
5,1.7603250773903047,0.7477389,
6,1.7593539010467794,0.7492933,
7,1.75838046006071,0.7508433,
8,1.7574037025221325,0.7523879,
9,1.75642564694344,0.7539291,
10,1.7554430898007571,0.7554638,
11,1.7544582460741007,0.75699437,
12,1.7534708687556777,0.75852036,
13,1.752480179213997,0.76004124,
14,1.7514860576031974,0.76155716,
15,1.7504894122500212,0.7630686,
16,1.749489476780263,0.76457536,
17,1.7484875578412806,0.7660782,
18,1.7474820386357925,0.7675758,
19,1.7464725009270614,0.76906794,
20,1.7454602892457765,0.77055573,
21,1.7444453871802459,0.772039,
22,1.7434277260304474,0.7735183,
23,1.7424058870192325,0.77499205,
24,1.7413814995080537,0.77646136,
25,1.7403539401436372,0.7779261,
26,1.7393229425889467,0.7793859,
27,1.738288047420203,0.78084046,
28,1.73725066386976,0.7822907,
29,1.7362104654208064,0.78373706,
30,1.7351659917804114,0.7851771,
,,,0.00017017109
