Epoch,Loss,Gradient,Gradient_Variance
1,1.9148105784715097,0.36800784,
2,2.010169243576488,0.38353425,
3,1.912718447419119,0.37815976,
4,1.9116490418606573,0.3832264,
5,1.8142552834162209,0.37741,
6,2.0057466530534347,0.40431982,
7,1.9083611680674524,0.39830908,
8,1.9072292374338848,0.40333432,
9,1.809897492387218,0.39691418,
10,2.0010671508435247,0.42496735,
11,1.903738508181819,0.4183722,
12,1.8064528716480661,0.41151547,
13,1.805264367484961,0.41639772,
14,1.9000788305436693,0.43342733,
15,1.8028503132945533,0.42609605,
16,1.9935025890007154,0.45587304,
17,2.088092966767653,0.47359025,
18,1.7990982430021387,0.4406177,
19,1.9894552414735027,0.4713358,
20,1.7006853545987106,0.43732846,
21,1.7951324649053682,0.4552938,
22,1.8895012625264358,0.47348052,
23,1.792425123715419,0.46494746,
24,1.9823117116108486,0.4970708,
25,1.8852351461146717,0.48838624,
26,1.7882087923481647,0.47944415,
27,1.8822605092380484,0.49841145,
28,1.6898172342657005,0.47489578,
29,1.9746328815531413,0.5227946,
30,1.8776693396381605,0.5133334,
,,,0.009546516
