Epoch,Loss,Gradient,Gradient_Variance
1,1.976651813352583,0.28701544,
2,1.9626193683030595,0.36672518,
3,1.9432528772848918,0.45093292,
4,1.9183082105635627,0.53518516,
5,1.8875394053086276,0.6170197,
6,1.8514035949051142,0.6928358,
7,1.8109089322563414,0.75908154,
8,1.766830353198005,0.8147742,
9,1.720224110788748,0.8581105,
10,1.6723269514946293,0.8896942,
11,1.6234504436501012,0.9096917,
12,1.5750016639978053,0.9189862,
13,1.5280802700311726,0.9163578,
14,1.4824114708843723,0.90567774,
15,1.4395823041159337,0.8871686,
16,1.3985900165733425,0.86373115,
17,1.3613055107349128,0.83350176,
18,1.3263354764925817,0.8006154,
19,1.2940186692477091,0.76702243,
20,1.2653320664585377,0.7298527,
21,1.2387236272632502,0.7060683,
22,1.214608524801819,0.6586714,
23,1.192884848201417,0.6439043,
24,1.1736365529837829,0.5865572,
25,1.1567275598555609,0.5547566,
26,1.1408036199490719,0.58359224,
27,1.126952528840929,0.50741065,
28,1.1146377936171916,0.497389,
29,1.103597763619454,0.46787128,
30,1.0933503058049558,0.42679453,
,,,0.10844645
