Epoch,Loss,Gradient,Gradient_Variance
1,2.278274507050335,0.1074408,
2,1.5047256871246202,0.09186524,
3,2.2773010315342472,0.12552148,
4,1.5039082752383914,0.10605199,
5,1.5034501706278978,0.11321354,
6,1.5029645804610656,0.12032915,
7,1.5024371955261202,0.12760262,
8,2.2742162457914064,0.17041731,
9,1.5013229866288749,0.14169584,
10,1.5006143778417902,0.14995877,
11,1.4999498900263768,0.15729001,
12,1.499230295158462,0.16484766,
13,1.498466181023615,0.17249267,
14,1.4976547941570315,0.18023519,
15,1.4968096853244284,0.18793847,
16,1.495880219287752,0.1960454,
17,1.4949338544397472,0.20393787,
18,1.49389567960445,0.2122395,
19,1.492883194178902,0.21999429,
20,1.4917321437090727,0.22847532,
21,2.259844957825369,0.29957584,
22,2.2582268087674584,0.31057665,
23,3.0250144132394703,0.3898034,
24,2.2545249951331297,0.33425045,
25,1.4847896291888647,0.2735407,
26,1.483038730959992,0.2836653,
27,1.4814835393808756,0.2922769,
28,1.479844257332443,0.30105522,
29,1.478237104412088,0.3093576,
30,1.4763840947370157,0.31866696,
,,,0.013080126
