Epoch,Loss,Gradient,Gradient_Variance
1,2.2430785273584815,0.39870968,
2,1.4760579638181401,0.32111433,
3,1.4748493887420684,0.32697347,
4,2.2384791289923514,0.4211742,
5,1.4724226781750227,0.3383565,
6,2.2353651156007506,0.435572,
7,2.233691976929195,0.44308314,
8,1.4683904239997891,0.35628557,
9,1.4669716230228318,0.36233005,
10,1.465603970056624,0.36801866,
11,2.2265825435496174,0.47336784,
12,1.4626885813382764,0.37979254,
13,1.4611993896322597,0.38561034,
14,1.4596656315441392,0.39148676,
15,2.2188716202281586,0.5036084,
16,1.45654226860617,0.403067,
17,1.4547886384679034,0.4094005,
18,1.4530984573615093,0.41535664,
19,2.210395822137079,0.5342515,
20,1.449685511063327,0.42697713,
21,2.205712670289923,0.5502008,
22,2.203242689537806,0.5583608,
23,2.2007093489319662,0.5665345,
24,1.441682587786432,0.4526281,
25,2.195226403995591,0.58371216,
26,1.4374571811496644,0.46526608,
27,1.435261852371963,0.47162828,
28,1.4330166776816584,0.47802186,
29,1.4309481068767702,0.4837251,
30,1.428776889912035,0.48962188,
,,,0.02256153
