Epoch,Loss,Gradient,Gradient_Variance
1,1.8324530329624862,0.059313588,
2,1.8323768275732373,0.061803572,
3,1.8322976975526208,0.06432291,
4,1.8322141294105119,0.066869974,
5,1.8321258283206643,0.06944365,
6,1.8320337691716089,0.07204325,
7,1.8319370479112935,0.07466818,
8,1.8318372834007575,0.07731824,
9,1.8317307184564868,0.07999297,
10,1.8316201035378297,0.082692504,
11,1.8315047921556344,0.08541675,
12,1.8313855667227414,0.08816582,
13,1.8312603555400224,0.09093961,
14,1.8311309811873364,0.09373831,
15,1.8309954486851814,0.09656183,
16,1.8308551712764143,0.09941036,
17,1.830710033503059,0.10228395,
18,1.830558103160417,0.10518244,
19,1.830401209910879,0.108106,
20,1.8302384445510265,0.11105455,
21,1.8300691157037683,0.11402794,
22,1.829895088558361,0.11702635,
23,1.8297149346782842,0.12004951,
24,1.8295275453571662,0.123097144,
25,1.8293345198810644,0.12616932,
26,1.8291347370274949,0.12926571,
27,1.8289276679964146,0.13238606,
28,1.8287154568432566,0.13553041,
29,1.8284949408409572,0.1386981,
30,1.828268339605386,0.14188915,
,,,0.00060846435
