Epoch,Loss,Gradient,Gradient_Variance
1,1.9273413481127732,0.15423183,
2,1.927121809434379,0.15701635,
3,1.9268974355969017,0.15980041,
4,1.9266691607333177,0.16258489,
5,1.9264371182639384,0.16537051,
6,1.9262002422728568,0.16815779,
7,1.9259604810663593,0.17094778,
8,1.9257140091141849,0.17374037,
9,1.9254640945376347,0.17653678,
10,1.9252105789814635,0.17933762,
11,1.9249512419133912,0.18214294,
12,1.924688113119241,0.18495373,
13,1.924419576676319,0.18777017,
14,1.924146719978541,0.19059294,
15,1.9238685856375928,0.19342229,
16,1.923585264911386,0.19625862,
17,1.9232967976281197,0.19910236,
18,1.9230040048125792,0.20195399,
19,1.9227050370504226,0.20481355,
20,1.9224009977632195,0.20768149,
21,1.9220921907883761,0.2105582,
22,1.921777215337308,0.21344364,
23,1.9214563812561352,0.21633798,
24,1.9211306971594557,0.2192418,
25,1.9207984196747863,0.22215481,
26,1.9204615579351696,0.22507766,
27,1.920117970575592,0.22800995,
28,1.9197689524935855,0.23095207,
29,1.9194134715151352,0.23390396,
30,1.9190526684993103,0.23686588,
,,,0.000606313
