Epoch,Loss,Gradient,Gradient_Variance
1,1.067089871840054,0.34535587,
2,1.0661641898293956,0.34247667,
3,1.06525383875885,0.3396357,
4,0.7799428197380149,0.47540867,
5,1.0636535909192992,0.33456475,
6,0.9211149452124638,0.23785399,
7,1.0622748316188,0.33019704,
8,1.0615729751034961,0.32796302,
9,1.0608447606425213,0.32563302,
10,0.9190835463349205,0.22936627,
11,1.2002008807380582,0.41458267,
12,1.0586612231355716,0.31857094,
13,0.7771857460927852,0.46778738,
14,1.0572615227899615,0.31397372,
15,1.0566278384598626,0.3118912,
16,1.0559784492225894,0.3097473,
17,1.0553177367279476,0.30755612,
18,1.0546493739886562,0.3053294,
19,1.1932020494279092,0.39542794,
20,1.0533046380394673,0.3008215,
21,1.0526158691830356,0.29849347,
22,0.913364223818848,0.2044111,
23,0.7745487639292483,0.4589718,
24,1.0506886636004134,0.2918977,
25,1.0501352274116709,0.28999862,
26,0.7738926366296737,0.4564966,
27,0.7736660422982519,0.45565793,
28,1.1861532577485874,0.37542367,
29,0.9107139303607789,0.19227874,
30,0.9103828627522565,0.19072731,
,,,0.032744933
