Epoch,Loss,Gradient,Gradient_Variance
1,1.759059165098762,0.8875606,
2,1.7565849154411173,0.8895644,
3,1.7541072156770507,0.8915369,
4,1.5184183973197962,0.8159972,
5,1.9821508024366625,0.973139,
6,1.5139162137144795,0.8191746,
7,1.7442285883371018,0.89905715,
8,1.5094134328999878,0.8222255,
9,1.5071604456540828,0.82370615,
10,1.7368421599048292,0.90433,
11,1.7343802254436769,0.90602195,
12,1.731893700251838,0.9076979,
13,1.960659087625641,0.9893704,
14,1.7268637663025381,0.91098875,
15,1.7243111506247277,0.9126079,
16,1.7217521759392893,0.91419685,
17,1.4888239276455093,0.8346083,
18,1.946774449753895,0.99868953,
19,1.4841694754335057,0.8370608,
20,1.7115126127157123,0.92021865,
21,1.7089583644067008,0.9216373,
22,1.7063919890132522,0.92303073,
23,1.703814351646494,0.9243977,
24,1.2437076942732532,0.7596204,
25,1.6986647706449531,0.9270272,
26,1.6961361190680764,0.9282719,
27,1.465506120151628,0.84565926,
28,1.6910264746796817,0.9306921,
29,1.68847256033086,0.9318541,
30,1.6858966937988589,0.93299544,
,,,0.028843459
