Epoch,Loss,Gradient,Gradient_Variance
1,1.5997324571578144,0.8182468,
2,1.598578226984383,0.81948453,
3,1.5974216088909723,0.8207144,
4,1.596262922293633,0.8219366,
5,1.5951028732935308,0.82315195,
6,1.5939406710723,0.8243598,
7,1.5927769791559883,0.82556057,
8,1.591611394689518,0.82675415,
9,1.5904430017922007,0.82793933,
10,1.5892743649328518,0.8291194,
11,1.5881025895376482,0.8302906,
12,1.5869290712647708,0.831455,
13,1.585753173154725,0.8326117,
14,1.5845762106915062,0.83376217,
15,1.5833969870804532,0.8349051,
16,1.5822148293263425,0.83603984,
17,1.581031107344533,0.837168,
18,1.5798462786882903,0.8382899,
19,1.5786584303340288,0.83940345,
20,1.5774688270533022,0.84051025,
21,1.5762776205785929,0.8416104,
22,1.5750826812413816,0.8427014,
23,1.5738871377429264,0.8437869,
24,1.5726895837663797,0.84486526,
25,1.5714896508141891,0.84593606,
26,1.5702878591965812,0.8469998,
27,1.5690844128660473,0.84805703,
28,1.5678776733685966,0.84910554,
29,1.5666693015191981,0.8501473,
30,1.565459072553158,0.85118204,
,,,9.6674965e-05
