Epoch,Loss,Gradient,Gradient_Variance
1,1.768584379561454,0.49216673,
2,1.7680898881996907,0.4939074,
3,1.7675943795879727,0.49565053,
4,1.767095107788516,0.49739596,
5,1.7665925411535561,0.4991444,
6,1.766085934980434,0.50089604,
7,1.7655761372473575,0.50265145,
8,1.7650627819940972,0.5044111,
9,1.7645457821886044,0.50617504,
10,1.7640246889554378,0.50794345,
11,1.763499035211712,0.50971645,
12,1.7629696518830216,0.5114947,
13,1.7624357553324714,0.51327807,
14,1.7618977664448308,0.5150669,
15,1.7613553963894335,0.51686156,
16,1.760808168118392,0.518662,
17,1.7602558231313437,0.5204682,
18,1.7596995557629367,0.522281,
19,1.7591381126667314,0.5241,
20,1.7585714554494196,0.5259255,
21,1.7579999624077454,0.5277577,
22,1.757423090662319,0.5295965,
23,1.7568416303937875,0.53144264,
24,1.7562542482307597,0.5332954,
25,1.755660534293092,0.5351547,
26,1.755062935869774,0.5370221,
27,1.754458924921235,0.5388963,
28,1.7538489895804734,0.5407775,
29,1.75323327390317,0.5426661,
30,1.7526120670585854,0.54456204,
,,,0.00024396712
