Epoch,Loss,Gradient,Gradient_Variance
1,1.165930611185437,0.89052767,
2,1.1648344231299534,0.88949656,
3,1.1637393717202877,0.88846076,
4,1.1626455409088001,0.88742,
5,1.161552713131729,0.88637394,
6,1.1604611628383281,0.88532317,
7,1.1593711927623462,0.8842682,
8,1.1582821651861979,0.8832077,
9,1.1571944760650772,0.8821425,
10,1.156108104108917,0.8810725,
11,1.1550229977404545,0.8799975,
12,1.153939403516928,0.8789181,
13,1.1528571498885483,0.877834,
14,1.1517762324053284,0.87674487,
15,1.1506966439485948,0.8756508,
16,1.1496189364939025,0.8745534,
17,1.1485425742614004,0.87345076,
18,1.1474676213139754,0.8723437,
19,1.1463945383293597,0.8712326,
20,1.145322410986861,0.87011576,
21,1.144252466235099,0.8689958,
22,1.1431837651738976,0.8678707,
23,1.1421171162082515,0.8667422,
24,1.1410514830819725,0.8656078,
25,1.1399881592099137,0.86447084,
26,1.138926183462919,0.86332864,
27,1.1378657582623684,0.86218196,
28,1.1368075630252747,0.86103225,
29,1.135750700197227,0.8598774,
30,1.1346958518505446,0.85871893,
,,,9.022408e-05
