Epoch,Loss,Gradient,Gradient_Variance
1,1.114888834085333,0.7101875,
2,1.483421312620263,0.93114924,
3,1.111304076514637,0.70517564,
4,1.2941677288899598,0.81451356,
5,1.4764808286856934,0.92390674,
6,1.2900970130097102,0.8095477,
7,1.2880393987899053,0.80700535,
8,1.652999640699985,1.0283997,
9,1.4672171967098937,0.91395223,
10,1.099054682768574,0.6873574,
11,1.4626589411633557,0.90891945,
12,1.460432658659241,0.90643895,
13,1.2760824333616718,0.7918024,
14,1.0922948406418842,0.67708653,
15,1.0906363799972358,0.67452216,
16,1.2703191945754462,0.7842066,
17,1.268471756078794,0.7817371,
18,1.0858600512326593,0.66701007,
19,1.0842839336700134,0.6644982,
20,1.0827427388285278,0.66202354,
21,1.4412199478195866,0.88414145,
22,0.9000191207800431,0.5620079,
23,1.0782197181362019,0.654655,
24,1.6145034608031095,0.9892153,
25,1.2543004133720213,0.76218104,
26,0.8951274714928124,0.5622384,
27,1.072340048565742,0.64483595,
28,1.2491396466067426,0.75478196,
29,1.2474832287006792,0.7523792,
30,1.068090747992055,0.63756675,
,,,0.13742869
