Epoch,Loss,Gradient,Gradient_Variance
1,1.2655536927422733,0.88506675,
2,1.2413200279675285,0.8743196,
3,1.2185645798017999,0.85703176,
4,1.1953891946403206,0.79076296,
5,1.174383523347564,0.7639171,
6,1.1545210800467982,0.7204281,
7,1.1363037082217289,0.7080877,
8,1.1198007232274252,0.6306872,
9,1.1046958014085255,0.60502666,
10,1.0914746290222448,0.5882822,
11,1.079691523016202,0.6063839,
12,1.068995841784944,0.5193812,
13,1.0597501837669732,0.5074559,
14,1.0518227071328965,0.49923697,
15,1.0446857819151734,0.5007828,
16,1.0388292437551998,0.39093173,
17,1.033096996897259,0.38224202,
18,1.0286326481594559,0.37796575,
19,1.0244459853326642,0.3876948,
20,1.0209700567897777,0.361082,
21,1.0178298637938077,0.34925133,
22,1.0154870396426747,0.33986056,
23,1.012917768007783,0.3278886,
24,1.0109902996325588,0.32359785,
25,1.009248842813809,0.34788913,
26,1.0077866422685553,0.33728087,
27,1.006461508750203,0.38109118,
28,1.0052801167571248,0.34110972,
29,1.0044082028593606,0.33833683,
30,1.0034437532320237,0.34404218,
,,,0.14046149
