Epoch,Loss,Gradient,Gradient_Variance
1,1.5502939585607207,0.91835415,
2,1.5132116211732851,0.91337484,
3,1.477192977038034,0.9029679,
4,1.4413028399199712,0.8881635,
5,1.4072699483065076,0.8678716,
6,1.3741036799987094,0.84477776,
7,1.3434807922361016,0.8155871,
8,1.3128353262988537,0.8037676,
9,1.2859984576938857,0.7560405,
10,1.2595905191128645,0.7233314,
11,1.2358126260594158,0.6912327,
12,1.213551622663234,0.6610491,
13,1.193927394904412,0.6368531,
14,1.1746433351190588,0.5923297,
15,1.1585990998454265,0.5613217,
16,1.1430412888173378,0.54098475,
17,1.129292337499714,0.49255562,
18,1.1170317543967243,0.4950095,
19,1.1057580802207316,0.43559027,
20,1.0959265493844996,0.4173022,
21,1.0864194254679262,0.4376846,
22,1.0783744181675468,0.42099443,
23,1.071585225666151,0.3893885,
24,1.0643900010905074,0.33634913,
25,1.058600783131615,0.35895216,
26,1.0534138008280265,0.3150466,
27,1.0486396319153617,0.32853854,
28,1.0440824743338282,0.3100912,
29,1.040198097834491,0.31059438,
30,1.036789245024587,0.2671562,
,,,0.12525675
