Epoch,Loss,Gradient,Gradient_Variance
1,1.9227514927544322,0.2407767,
2,1.9224226451928146,0.24339038,
3,1.9220910454404194,0.2460054,
4,1.921754730328746,0.24862155,
5,1.9214141548426884,0.25123945,
6,1.9210698708436396,0.25385964,
7,1.920721187612858,0.25648218,
8,1.9203685682556222,0.25910762,
9,1.9200112125895261,0.26173618,
10,1.9196494575648284,0.2643682,
11,1.9192834305472408,0.26700404,
12,1.9189127407004027,0.26964396,
13,1.918537215624378,0.27228823,
14,1.918157384757085,0.27493718,
15,1.9177723549637042,0.27759096,
16,1.9173824380803735,0.28024974,
17,1.9169877746963888,0.28291398,
18,1.9165881636023565,0.28558382,
19,1.91618358677195,0.28825936,
20,1.9157738419374044,0.2909408,
21,1.9153586352231176,0.2936282,
22,1.9149384108532002,0.2963219,
23,1.914513243422519,0.29902202,
24,1.9140824911074075,0.30172852,
25,1.9136459036259712,0.30444148,
26,1.913203840393635,0.30716103,
27,1.9127565175293941,0.30988738,
28,1.912303336635535,0.31262037,
29,1.9118448647731643,0.31536028,
30,1.911380600246258,0.31810698,
,,,0.00053162983
