Epoch,Loss,Gradient,Gradient_Variance
1,2.2380121469328715,0.4238974,
2,1.4720446538591974,0.3405374,
3,1.4708005172760608,0.34619558,
4,2.2334991471123953,0.44456497,
5,1.4684507870743353,0.35651973,
6,2.230290911179171,0.45856228,
7,2.228694571815625,0.4653072,
8,2.2269153529587675,0.4727087,
9,1.462972764305042,0.37924883,
10,1.4616120790348879,0.38459125,
11,2.221419667596512,0.49466777,
12,1.458651119290832,0.39593387,
13,2.2175629155021634,0.5093434,
14,1.4555209445194919,0.4074532,
15,1.4538506217118672,0.4134301,
16,1.4523321647007588,0.41870967,
17,1.4506669744299623,0.42443052,
18,2.965643958499467,0.6614396,
19,1.447219673877956,0.4359138,
20,2.2027564619138067,0.5609117,
21,2.200348939209461,0.5686802,
22,2.1978650942449223,0.5765247,
23,1.4395298489620831,0.45993614,
24,2.19255898781152,0.5928108,
25,2.1899722104216117,0.6004757,
26,2.1871125712024253,0.60882646,
27,1.4310010062438119,0.48441026,
28,2.181457179607022,0.6247531,
29,1.426370313233564,0.4969062,
30,1.4240424729989603,0.50298524,
,,,0.027652126
