Epoch,Loss,Gradient,Gradient_Variance
1,1.730095432880638,0.90497553,
2,1.958644773793529,0.9865037,
3,1.7250248635140841,0.9082141,
4,1.2611897481858938,0.7489054,
5,1.489592288882048,0.8305764,
6,1.7176032442126967,0.91271424,
7,1.715145899944142,0.9141439,
8,1.2530862998118228,0.75258017,
9,1.7101867928993417,0.91693306,
10,1.7077266365520503,0.91827196,
11,1.7052307358673484,0.9195994,
12,1.7027065393585947,0.9209106,
13,1.4714912583977782,0.8394059,
14,1.6976077209825862,0.9234628,
15,1.6950574365340634,0.92469347,
16,1.6924846820124753,0.92590094,
17,1.9176442024593703,1.0109183,
18,2.142317836480819,1.0964296,
19,1.230136858868739,0.76063997,
20,1.6820215539565626,0.93048775,
21,1.6794369762295378,0.9315418,
22,1.4502855894541093,0.8474387,
23,1.2216157450096774,0.7627978,
24,1.4456216755107192,0.84888494,
25,1.895099317718924,1.0212467,
26,1.6667126027865675,0.9362751,
27,1.4387532018287605,0.8507969,
28,1.661582420330193,0.93797255,
29,1.4340982539459846,0.8519547,
30,1.6564539691584736,0.9395511,
,,,0.060904052
