Epoch,Loss,Gradient,Gradient_Variance
1,1.7531408696770117,0.53845835,
2,1.752395482820041,0.54068005,
3,1.751647058718038,0.54289764,
4,1.7508949441850106,0.5451109,
5,1.750139617081125,0.54732007,
6,1.7493820636364878,0.54952604,
7,1.7486188018048852,0.551727,
8,1.7478530025443193,0.55392486,
9,1.7470840566012438,0.5561193,
10,1.7463107119019057,0.55830985,
11,1.745533497598564,0.56049687,
12,1.7447530802743092,0.56268096,
13,1.7439690857268408,0.56486195,
14,1.7431805860482932,0.5670394,
15,1.7423892549354327,0.56921434,
16,1.7415924052170988,0.5713854,
17,1.7407936121279384,0.5735548,
18,1.7399897609124677,0.5757206,
19,1.7391812644692681,0.57788324,
20,1.7383694891257566,0.5800437,
21,1.737553549057196,0.5822013,
22,1.736733895117606,0.58435655,
23,1.7359094957997125,0.5865087,
24,1.7350808502676103,0.58865833,
25,1.734247402459844,0.5908049,
26,1.7334109458793534,0.5929496,
27,1.73256939909897,0.5950913,
28,1.731722947204834,0.59723014,
29,1.7308737216361472,0.5993673,
30,1.7300199443205058,0.6015018,
,,,0.00035378983
