Epoch,Loss,Gradient,Gradient_Variance
1,1.2893121614010608,0.8617641,
2,1.2870616563790598,0.860753,
3,1.4933445106843815,0.96231776,
4,1.2825779393467032,0.8586571,
5,1.488299988450863,0.96048784,
6,1.070372968326485,0.75337046,
7,1.0684250486474474,0.7521134,
8,1.273745694172374,0.85425603,
9,1.6855444032745135,1.0601864,
10,1.4762113706576563,0.95568,
11,1.4737686596841448,0.9546376,
12,1.4713000490979384,0.9535595,
13,1.262943439247362,0.8483292,
14,1.2607291772605707,0.8470466,
15,1.2585408951002914,0.84575504,
16,1.6665160124005374,1.0535468,
17,1.6638091038882503,1.0525056,
18,1.4565256994895526,0.9465858,
19,1.2497786415407317,0.8403332,
20,1.0436069440501108,0.7337829,
21,1.24540392185931,0.8374943,
22,1.4467451641546116,0.9414734,
23,1.2412127259929617,0.8346741,
24,1.239107787486395,0.83322656,
25,1.2370224445702955,0.83176935,
26,1.4373359232557605,0.9361879,
27,1.2328867461406945,0.82881093,
28,1.432653730543049,0.9334223,
29,1.8335039025287792,1.1444993,
30,1.4279288320867338,0.9305428,
,,,0.09409903
