Epoch,Loss,Gradient,Gradient_Variance
1,1.2105172198273657,0.93385375,
2,1.2093932435854458,0.93305445,
3,1.2082698988761231,0.9322495,
4,1.2071472634481104,0.93143886,
5,1.2060253348425156,0.9306227,
6,1.2049042997615562,0.9298013,
7,1.2037839844048894,0.9289743,
8,1.20266458124913,0.9281419,
9,1.2015460561584943,0.9273039,
10,1.2004282411244989,0.9264605,
11,1.1993114164877658,0.92561173,
12,1.198195463813356,0.92475736,
13,1.1970803950749815,0.9238977,
14,1.1959663509473213,0.9230328,
15,1.1948532803422387,0.9221626,
16,1.193740995047576,0.9212865,
17,1.192629872344375,0.92040557,
18,1.1915198200250592,0.9195193,
19,1.1904107405687314,0.9186276,
20,1.1893029242854396,0.9177311,
21,1.188196000702797,0.9168289,
22,1.1870901963125382,0.91592157,
23,1.1859855312241565,0.91500896,
24,1.1848821491027601,0.91409165,
25,1.1837798028636273,0.9131687,
26,1.1826786065561243,0.9122406,
27,1.1815787127787643,0.9113077,
28,1.1804799739492349,0.9103695,
29,1.1793827308672364,0.90942687,
30,1.1782864806953437,0.90847856,
,,,5.7423527e-05
